bedrooms,floors,zipcode,sqft_living,price
3,1.0,98007,1620,469.95
3,1.0,98033,2920,795.0
4,2.0,98074,3300,785.0
3,2.0,98006,3060,860.0
0,3.5,98102,3064,1095.0
3,1.0,98031,1530,147.5
3,1.0,98011,1910,390.0
3,1.0,98198,1020,229.0
3,1.0,98168,1150,185.0
3,1.0,98115,1260,414.9
4,1.0,98136,1920,200.0
4,1.0,98092,1800,225.0
3,2.0,98105,2040,720.0
4,2.0,98119,2200,930.0
5,1.0,98004,3200,1270.0
5,2.0,98122,2400,700.0
2,3.0,98103,1140,466.0
3,1.0,98011,1330,374.0
3,2.0,98072,1940,480.0
3,2.0,98053,3000,740.0
4,1.5,98102,1820,1010.0
4,2.0,98042,2910,395.0
2,1.0,98106,1090,340.0
3,2.0,98106,1230,209.0
5,1.5,98007,1710,431.65
5,1.0,98040,3160,980.0
3,2.0,98077,2680,660.0
4,2.0,98033,2190,730.0
3,1.0,98042,1260,291.5
4,2.0,98040,2970,905.0
4,1.5,98077,2570,800.0
4,1.0,98056,3810,839.9
1,2.0,98126,1010,200.0
3,1.0,98058,1480,300.0
3,1.5,98115,1250,530.0
3,2.0,98038,1654,314.95
3,1.0,98031,1410,255.0
5,1.0,98144,2160,550.0
3,1.0,98136,1400,435.0
3,1.0,98002,1420,234.0
4,1.0,98052,2500,615.0
3,1.0,98001,1410,205.0
4,1.0,98106,2100,384.0
3,2.0,98055,1750,324.0
3,1.0,98115,2070,645.0
3,2.0,98107,1570,570.0
3,2.0,98031,1920,324.0
2,1.0,98106,1000,270.0
5,1.5,98058,2120,290.0
3,1.0,98198,1440,250.0
3,2.0,98014,1660,342.0
3,1.0,98188,1340,255.0
3,1.0,98040,2380,800.0
3,1.5,98126,1560,451.0
4,1.0,98033,2780,990.0
4,1.0,98031,1860,288.4
3,2.0,98118,2390,420.0
2,2.0,98133,1370,359.0
4,1.0,98058,2570,390.0
3,2.0,98118,1320,300.0
5,1.0,98034,2520,545.0
3,1.0,98010,1250,288.349
3,1.0,98092,1560,299.9
4,1.5,98117,2330,891.0
3,1.0,98117,3660,1200.0
4,2.0,98038,2790,378.0
2,1.0,98155,1060,299.995
3,1.0,98042,2020,253.0
3,1.0,98024,1580,350.0
4,1.5,98107,2020,565.0
2,1.0,98118,970,315.0
4,1.5,98136,1490,570.0
5,2.0,98125,4390,971.0
5,1.5,98112,2750,915.0
4,1.0,98166,2150,419.0
4,1.0,98023,1810,260.0
3,2.0,98004,2230,1321.5
3,1.0,98045,2430,369.95
3,2.0,98006,3680,1029.9
5,1.5,98118,1410,435.0
3,1.0,98125,1330,601.0
3,1.0,98033,1490,460.5
3,3.0,98103,2020,720.0
4,2.0,98075,3130,851.0
4,2.0,98126,2670,550.0
4,1.5,98103,1980,700.0
3,1.0,98042,2100,323.0
3,1.0,98177,1350,345.5
4,1.0,98118,2140,378.0
4,3.0,98116,2208,650.0
3,1.0,98074,1010,385.0
2,1.0,98102,970,425.0
4,1.5,98022,1520,210.0
4,2.0,98077,2740,630.0
3,1.0,98146,1570,335.0
3,1.0,98001,1320,196.5
4,1.0,98074,2550,582.8
3,1.0,98034,1560,440.0
4,2.0,98033,2360,752.5
3,2.0,98116,1330,532.5
3,1.0,98198,1070,265.0
3,1.0,98125,1510,397.5
3,2.0,98029,1710,524.25
4,2.0,98027,2790,765.0
4,2.0,98074,2620,648.0
5,1.0,98031,2970,469.5
3,1.0,98023,1050,237.5
3,1.0,98003,1280,216.0
3,1.0,98056,1030,427.2
3,1.0,98055,1900,280.0
5,1.0,98006,3070,718.0
2,2.0,98065,1760,420.0
2,1.0,98117,930,379.0
2,1.0,98177,880,326.1
3,3.0,98115,1360,535.0
4,1.0,98022,2130,283.0
3,1.5,98168,1480,260.0
4,1.5,98126,1500,399.0
3,2.0,98029,1670,484.95
4,1.0,98005,2060,640.0
4,1.0,98115,2160,585.0
4,1.0,98125,2780,645.0
3,1.0,98003,1490,253.0
2,1.0,98146,740,178.5
4,2.0,98038,1860,291.0
2,1.5,98001,1590,199.95
2,1.0,98105,850,553.5
2,1.0,98038,1030,189.95
3,1.0,98001,1850,289.0
4,2.0,98105,1830,700.0
3,1.0,98058,1560,270.0
4,1.0,98023,1730,258.0
3,2.0,98125,1930,530.0
3,2.0,98092,1422,245.0
3,1.5,98117,1380,563.0
3,2.0,98065,2430,515.0
4,2.0,98023,2610,325.0
3,2.0,98024,2000,540.0
2,1.0,98103,920,280.3
4,1.5,98117,1750,460.0
3,1.0,98072,2020,475.0
4,1.0,98007,2460,900.0
4,1.0,98008,1780,538.2
2,1.0,98122,1080,429.0
3,1.0,98178,1250,164.808
4,2.0,98052,1870,520.0
3,1.0,98125,1700,475.0
4,1.0,98168,1480,283.0
4,2.0,98030,1930,321.5
4,2.0,98077,3130,840.0
3,2.0,98038,1370,287.0
3,1.0,98052,960,375.0
3,1.0,98034,1260,349.5
3,1.0,98126,1480,446.45
4,2.0,98031,1930,315.0
2,1.5,98144,870,271.31
4,1.5,98133,1300,315.0
3,1.0,98030,1490,245.0
2,1.0,98199,1380,543.115
4,1.5,98117,1190,900.0
4,2.0,98144,4250,2450.0
2,1.0,98053,1920,554.0
3,1.0,98001,2080,249.9
3,2.0,98006,3220,768.0
4,1.0,98199,3680,980.0
5,1.0,98146,2070,395.0
3,2.0,98103,1480,415.0
4,2.0,98038,2000,380.0
3,2.0,98075,1560,566.0
2,1.0,98002,1600,218.5
4,1.0,98052,1940,550.0
3,1.0,98117,1540,512.031
2,1.0,98055,820,197.5
3,1.0,98033,1780,470.0
3,1.0,98053,1560,590.0
4,1.0,98011,2210,465.0
2,1.0,98027,2040,499.0
3,1.0,98006,1920,515.0
3,1.0,98105,1930,716.5
3,1.0,98199,1700,410.0
4,2.0,98136,3450,850.0
4,2.0,98033,3440,1050.0
4,2.0,98075,2380,648.0
4,1.5,98117,2400,620.0
4,2.0,98010,5670,935.0
3,1.0,98034,1140,379.0
3,1.0,98199,1670,699.0
4,1.0,98125,1910,528.0
3,1.0,98056,1560,425.0
2,1.0,98042,1500,249.5
5,2.0,98053,4475,1035.48
4,1.0,98136,2840,790.0
3,1.0,98027,1020,399.95
3,1.0,98133,1410,275.0
3,1.5,98109,1520,550.0
1,1.0,98055,730,140.0
3,1.0,98108,1190,250.0
3,2.0,98198,1410,318.0
2,1.0,98075,1240,505.0
5,1.0,98006,2500,470.5
3,1.5,98125,1050,360.0
4,1.0,98006,2680,1242.5
3,1.0,98136,2380,986.0
2,1.0,98112,1060,515.0
3,1.0,98168,2300,320.0
4,1.0,98178,2010,310.0
2,1.0,98126,1090,356.7
4,1.0,98199,2320,775.0
3,1.0,98133,1040,325.0
4,1.5,98198,1810,208.0
2,1.0,98178,1150,825.0
3,1.0,98003,2360,515.0
3,1.5,98122,1970,490.0
4,1.0,98166,2690,675.0
4,1.0,98144,2080,360.0
4,1.0,98144,2080,550.0
3,1.0,98168,1370,225.0
3,1.5,98058,3410,500.0
4,1.0,98059,1850,385.0
5,2.0,98052,3010,837.7
3,2.0,98053,1530,448.0
5,1.0,98004,2690,730.0
4,1.0,98136,2810,575.0
3,1.0,98034,1810,430.0
3,2.0,98053,1560,435.0
3,1.0,98092,1010,241.0
2,1.0,98109,1000,453.5
2,3.0,98133,990,285.0
2,1.0,98056,720,151.0
5,2.0,98059,6070,1570.0
5,2.0,98122,2270,631.0
2,2.0,98126,1380,285.0
3,1.0,98023,1260,195.0
4,2.0,98075,2910,817.5
3,1.0,98007,1810,550.0
4,2.0,98033,3160,1127.0
2,3.0,98119,1910,609.85
3,1.0,98106,1230,200.0
4,2.0,98038,2960,367.0
3,2.0,98092,2200,285.167
2,1.0,98003,1270,275.0
4,2.0,98030,2540,350.9
4,2.0,98029,3030,660.0
3,1.0,98008,1520,525.0
4,2.0,98168,1560,262.0
2,1.0,98103,970,690.0
5,2.0,98019,3570,624.0
3,1.0,98125,1350,353.0
4,2.0,98056,3710,552.5
4,1.5,98092,1430,224.5
3,1.0,98146,940,239.0
5,2.0,98029,4300,975.0
4,2.0,98059,3990,1200.0
3,1.5,98112,1380,505.0
4,1.0,98059,2020,302.0
3,1.0,98106,1480,170.0
2,1.0,98027,1190,195.0
5,1.0,98056,2550,272.0
5,1.0,98056,2550,369.0
3,1.0,98125,1500,332.5
3,1.0,98008,3000,515.0
3,1.0,98178,1690,269.0
4,1.0,98059,4390,1278.0
3,2.0,98055,1560,303.0
7,1.0,98155,2940,420.0
3,1.0,98117,1130,400.0
3,1.0,98022,1020,225.0
2,2.0,98038,1310,219.0
3,2.0,98011,2570,605.0
4,1.0,98115,2020,625.0
5,1.0,98144,1680,380.0
4,1.5,98007,1770,620.0
4,2.0,98075,3190,687.5
4,1.0,98058,1440,225.5
3,1.0,98178,1150,252.5
3,2.0,98029,1860,510.0
4,2.0,98155,2430,510.0
3,1.5,98109,1940,725.0
1,1.0,98022,670,75.0
2,1.0,98103,880,492.0
4,1.0,98072,1930,425.0
4,1.0,98034,3120,1955.0
3,2.0,98092,1830,298.9
4,2.0,98027,3230,699.0
2,1.0,98103,700,310.0
3,1.0,98033,1010,350.0
4,1.0,98178,2460,790.0
4,2.0,98031,2230,305.0
3,2.0,98118,1570,315.0
5,2.0,98042,2390,267.5
4,2.0,98115,3460,1750.0
6,2.0,98034,2400,435.0
6,1.5,98034,2940,482.5
5,2.0,98033,8010,5110.8
3,1.0,98133,1570,439.995
3,1.0,98034,1520,460.0
3,1.0,98023,1070,194.0
2,1.0,98070,440,290.0
4,1.0,98031,2440,274.7
4,2.0,98105,2660,900.0
4,2.0,98053,4460,1150.0
3,2.0,98027,2010,605.0
3,2.0,98065,1450,359.0
3,1.0,98004,1400,850.0
3,2.0,98107,1500,505.0
3,2.0,98072,2500,565.0
2,1.0,98118,1280,585.0
4,2.0,98198,3380,328.0
4,1.0,98177,2910,749.95
4,2.0,98027,3060,826.0
3,1.0,98024,1330,535.0
4,2.0,98029,3300,925.0
3,2.0,98136,3250,875.0
4,1.0,98006,2530,902.0
3,1.0,98133,1830,423.0
3,1.0,98059,1170,235.0
2,1.0,98070,2930,545.0
2,1.0,98133,1230,343.0
3,2.0,98058,1620,334.95
3,1.0,98118,1760,405.0
4,1.0,98188,1440,220.0
2,1.0,98168,1740,173.0
3,1.5,98119,1270,655.0
2,1.0,98115,880,406.0
6,1.0,98125,2560,632.0
5,1.0,98106,1540,357.0
3,1.0,98014,1150,361.0
2,1.0,98155,770,277.0
4,1.0,98027,4610,630.0
3,2.0,98042,1850,254.0
3,1.0,98006,1840,472.8
3,1.0,98118,1490,263.0
3,1.0,98118,1490,510.0
3,1.0,98003,960,179.95
4,1.0,98027,1580,525.0
3,3.0,98109,1260,479.0
3,1.0,98116,1940,651.0
4,1.0,98033,2490,949.0
5,1.5,98155,2520,392.4
4,1.0,98115,1760,585.0
4,2.0,98058,4190,460.0
3,1.0,98199,1170,470.0
3,2.0,98038,1600,245.0
4,2.0,98155,2760,500.0
3,2.0,98011,2090,455.0
4,2.0,98065,2320,485.5
5,2.0,98122,4110,1875.0
2,1.0,98001,770,100.0
3,1.0,98014,1410,307.0
4,2.0,98023,3660,475.0
4,1.0,98011,2180,330.0
3,1.0,98033,1110,130.0
3,2.0,98001,2280,320.0
4,2.0,98118,2820,735.0
4,1.0,98155,1570,365.0
3,1.0,98042,1200,234.0
4,1.5,98031,1710,211.0
6,2.0,98118,3000,680.0
4,2.0,98038,2800,457.0
3,2.0,98034,1640,349.0
3,1.0,98108,2030,360.0
4,2.0,98042,2530,350.0
3,1.0,98002,990,208.0
2,1.0,98166,790,250.275
2,1.0,98166,790,435.0
3,1.0,98030,1800,270.0
3,1.0,98028,1650,438.0
4,2.0,98072,1980,659.0
4,1.0,98126,2340,645.0
4,2.0,98074,2790,685.1
7,1.0,98056,2800,350.0
2,1.0,98072,1840,375.0
3,1.0,98092,1350,170.0
4,3.0,98117,3030,880.0
4,2.0,98014,1980,410.5
4,2.0,98075,3690,780.0
5,2.5,98112,3732,1225.0
2,1.0,98053,1510,449.0
3,1.0,98117,2000,546.0
3,1.0,98058,1760,317.0
3,1.0,98056,1270,276.9
5,1.0,98133,2620,399.0
5,1.0,98027,2630,495.0
3,1.0,98023,2270,258.0
2,1.0,98024,2410,600.0
3,3.0,98103,1120,265.0
5,1.0,98032,3030,321.0
5,1.5,98109,2120,682.0
4,2.0,98092,1720,295.7
4,2.0,98052,2150,609.0
3,2.0,98166,4380,995.0
3,2.0,98029,2010,530.0
5,2.0,98118,3150,614.0
3,1.0,98092,2500,390.0
3,2.0,98053,1690,467.0
6,1.0,98059,3300,484.0
3,3.0,98103,1240,340.0
3,2.0,98030,2200,302.495
3,1.0,98117,1620,532.5
3,2.0,98059,2420,441.5
4,1.0,98198,2680,470.0
4,2.0,98004,4250,2300.0
3,1.0,98058,2400,590.0
3,1.0,98133,2300,320.0
2,2.0,98144,920,363.0
4,2.0,98028,2350,747.5
2,2.0,98053,2630,750.0
4,2.0,98112,2170,831.0
3,2.0,98065,1700,403.0
3,2.0,98056,2470,445.0
3,1.0,98072,1250,345.0
3,1.0,98004,3110,2260.0
3,1.0,98011,1530,371.025
2,1.0,98136,960,355.0
3,1.0,98058,1240,270.0
4,2.0,98198,2440,425.0
3,1.0,98058,2320,364.808
3,1.0,98058,1580,320.0
4,2.0,98030,2963,325.0
3,2.0,98058,2470,350.0
3,1.0,98168,1370,170.0
2,1.0,98070,960,255.0
3,1.0,98117,1130,550.0
4,2.0,98092,4930,835.0
3,1.0,98116,1150,420.0
4,2.5,98040,2190,925.0
2,1.0,98126,1490,389.25
3,1.0,98033,2600,748.0
3,1.0,98042,1530,284.0
4,1.0,98115,1680,588.0
3,1.0,98133,1680,372.5
4,2.0,98042,1900,285.0
3,1.0,98177,1570,360.0
3,1.0,98024,1370,275.0
2,1.0,98053,1350,428.0
6,2.0,98177,3010,847.0
3,1.0,98019,1010,316.0
3,2.0,98003,2050,375.0
3,1.0,98115,1670,533.0
5,2.0,98023,3840,556.0
4,1.0,98042,2220,225.0
4,1.0,98155,2590,537.25
3,1.0,98058,1180,255.0
4,2.0,98059,2950,530.0
6,2.0,98040,7390,5300.0
3,2.0,98014,2150,595.0
4,1.0,98008,2100,548.0
3,1.0,98092,1650,234.975
3,2.5,98102,1620,600.0
4,1.0,98072,1750,432.0
3,2.0,98034,1380,455.0
3,1.0,98155,1510,279.95
3,1.0,98030,1600,267.5
4,2.0,98038,1840,620.0
2,1.0,98166,830,110.0
3,2.0,98122,1810,625.0
2,1.0,98115,910,389.0
4,2.0,98112,2120,1200.0
4,2.0,98027,2510,788.5
5,1.0,98033,2100,567.0
2,1.0,98023,2690,515.0
4,1.0,98155,2430,605.0
4,2.0,98055,2452,430.0
2,1.0,98199,1550,805.0
3,2.0,98074,2080,567.5
3,1.0,98144,1290,647.5
2,2.5,98122,1850,495.0
4,2.0,98027,3370,825.0
4,2.0,98058,2730,435.0
3,1.0,98034,1300,445.95
5,2.0,98006,3040,960.0
4,1.5,98103,2440,780.0
3,1.0,98023,1720,274.5
5,1.5,98133,3230,729.953
3,2.0,98109,1200,464.95
4,1.0,98005,2350,620.0
4,2.0,98075,3100,735.0
4,1.0,98133,2040,450.0
4,1.5,98118,2000,450.0
4,2.5,98122,2160,842.5
3,1.0,98058,1970,360.0
3,2.0,98070,2270,585.0
3,1.0,98033,1850,461.0
2,1.0,98126,1350,345.0
3,1.0,98115,3280,1075.0
4,2.0,98029,2270,643.0
4,2.0,98074,2820,690.0
4,1.5,98155,1200,282.0
3,1.0,98117,2000,549.0
3,2.0,98199,2310,815.0
5,2.0,98052,4640,2200.0
3,2.0,98052,2330,700.0
3,2.0,98052,3940,933.399
3,1.0,98055,1440,290.0
4,1.0,98045,1960,372.0
2,1.0,98103,1250,450.0
3,2.0,98030,1981,303.7
4,2.0,98029,2440,672.0
4,1.5,98034,1150,334.0
2,1.0,98178,1120,260.0
3,1.0,98119,1800,749.95
4,2.0,98022,2380,330.0
5,2.0,98103,2920,830.0
3,1.0,98166,2790,1131.0
3,1.0,98155,1560,320.0
2,1.5,98038,1550,260.0
3,1.0,98146,1700,225.0
1,1.0,98117,640,279.2
4,2.0,98125,2680,520.0
3,2.0,98029,1860,505.0
3,1.0,98042,1490,234.0
4,2.0,98155,2470,503.0
4,1.0,98033,2390,606.0
3,1.0,98115,1230,433.5
3,1.0,98056,2840,250.0
3,2.0,98006,2120,719.0
3,1.0,98166,1770,381.0
3,2.0,98001,2495,267.0
1,1.0,98022,1170,275.0
4,2.0,98074,2740,651.0
2,1.0,98115,1050,439.0
2,1.0,98146,1130,325.0
2,1.0,98115,880,490.0
4,2.0,98028,2403,519.9
4,2.0,98038,3410,545.0
4,2.0,98075,5320,1062.5
4,1.0,98006,1900,542.0
4,2.0,98077,1810,465.0
2,1.0,98053,1200,408.0
4,2.0,98030,2060,292.0
3,1.0,98010,1250,253.0
2,1.0,98106,910,280.0
3,2.0,98027,2560,658.588
4,1.0,98005,1920,635.0
4,2.0,98011,2240,439.0
3,2.0,98059,1260,300.0
3,1.0,98198,1360,345.0
4,2.0,98055,2100,283.5
2,1.5,98103,2110,425.0
3,1.0,98033,2210,685.0
3,2.0,98006,2360,750.0
4,1.0,98178,1280,245.0
6,1.0,98144,2740,585.444
4,2.0,98033,2740,706.0
4,1.5,98146,2630,445.0
3,1.0,98023,1650,241.0
2,2.0,98155,1770,1175.0
3,1.5,98126,1500,530.0
3,1.0,98133,1430,350.0
4,2.0,98178,3190,1700.0
3,1.0,98072,1280,389.0
4,2.0,98115,2390,799.0
4,1.0,98199,4040,1400.0
2,1.0,98155,920,340.895
4,2.0,98074,2730,780.0
2,1.0,98001,1320,350.0
3,2.0,98065,2620,470.0
4,2.0,98072,3180,914.6
4,2.0,98042,2900,354.0
5,1.5,98033,1900,470.0
3,1.0,98103,1760,715.0
2,1.0,98108,760,265.0
4,2.0,98105,3710,2537.0
3,1.0,98103,1530,640.0
4,2.0,98168,1990,290.0
5,1.0,98077,3830,480.0
3,1.0,98144,2040,535.0
3,1.0,98033,2170,907.0
3,1.0,98034,1620,459.0
3,1.0,98008,3600,1355.0
3,1.0,98030,1470,264.95
3,1.5,98103,1760,352.95
3,1.0,98006,2230,491.5
4,2.0,98007,3770,1229.0
3,1.0,98155,1200,369.5
3,2.0,98052,2090,566.0
3,1.0,98055,1500,290.0
5,2.0,98004,8000,5350.0
3,1.0,98042,870,180.0
2,1.0,98133,1010,215.0
2,1.0,98133,1010,302.0
3,1.0,98198,1860,352.5
4,1.0,98056,1330,235.867
3,2.0,98074,1760,500.0
3,2.0,98019,1800,382.0
5,1.5,98117,1690,515.0
1,1.0,98144,660,250.0
3,1.5,98117,2400,672.5
3,2.0,98052,3020,755.0
3,2.0,98109,1500,707.5
4,1.0,98117,1560,459.0
3,1.5,98032,1090,140.0
2,1.0,98103,970,495.0
3,2.0,98029,3190,757.0
3,2.0,98029,3190,765.0
4,1.0,98125,1890,359.0
3,1.0,98136,1050,440.0
4,1.0,98133,1390,400.0
3,1.0,98117,1700,652.0
3,1.0,98166,1050,260.0
5,1.0,98040,3340,1328.0
4,1.0,98027,1540,519.5
3,1.5,98103,1710,650.0
4,2.0,98003,2100,280.0
4,1.0,98007,1730,515.0
3,2.0,98034,1500,400.0
3,2.0,98074,2380,652.1
6,2.0,98003,2180,235.0
4,2.0,98118,1840,701.0
4,2.0,98052,2341,640.0
3,2.0,98053,1690,455.8
3,2.0,98014,2490,504.75
3,2.0,98074,2440,483.0
3,1.0,98070,920,530.0
2,1.0,98146,1030,250.0
5,1.0,98023,2000,229.95
4,2.0,98074,4210,884.744
3,1.0,98052,1610,514.0
3,1.0,98027,1910,532.0
4,2.0,98059,2660,423.0
2,1.0,98126,820,420.0
3,1.0,98011,1730,521.0
4,2.0,98033,2360,577.0
3,1.0,98007,970,425.0
4,2.0,98028,2460,495.0
3,2.0,98023,2690,340.0
3,2.0,98144,1820,499.95
4,2.0,98116,3470,1218.0
4,1.0,98056,3370,720.0
3,1.0,98031,1700,249.0
3,1.0,98030,1340,206.135
5,2.0,98055,2000,300.0
6,1.5,98178,3840,612.0
5,2.0,98177,3890,1102.03
4,1.5,98023,1220,230.0
3,1.0,98119,2280,850.0
4,1.0,98001,2770,355.0
4,2.0,98059,2520,442.0
4,2.0,98042,3060,399.0
4,2.0,98092,2390,360.0
3,1.0,98058,1320,390.0
5,1.0,98011,2900,413.0
2,1.0,98118,700,190.0
3,2.0,98045,2210,432.9
3,2.0,98074,2180,621.138
3,1.5,98042,2080,270.0
4,1.0,98075,2090,610.0
3,1.0,98108,1720,500.0
4,1.0,98053,2460,715.0
3,1.0,98042,1470,264.0
3,1.5,98102,1650,550.0
3,1.0,98042,1690,337.0
3,1.0,98198,970,170.0
4,1.0,98034,2030,405.0
4,1.0,98052,2540,775.0
3,1.0,98034,1570,425.0
5,2.0,98007,2580,713.0
5,1.0,98008,2090,555.0
4,2.0,98029,3260,810.0
4,2.0,98077,3830,1250.0
3,2.0,98199,2130,819.0
3,2.0,98106,1690,409.9
2,2.0,98004,1780,935.0
4,1.0,98117,1620,657.5
6,2.0,98059,4210,900.0
5,2.5,98115,2980,932.8
3,1.0,98006,1490,391.0
4,2.0,98059,2110,420.0
6,2.0,98005,6563,1300.0
3,1.0,98133,1510,415.0
3,1.0,98146,1830,350.0
2,2.0,98107,1230,375.0
3,1.0,98033,2180,860.0
4,1.0,98006,2220,495.0
4,1.0,98001,1730,250.0
4,1.0,98058,1990,365.0
3,1.0,98034,1540,503.0
2,1.0,98058,1100,150.0
4,1.0,98105,1640,450.0
4,2.0,98001,2590,355.0
3,2.0,98003,1450,245.0
3,1.0,98031,1180,265.9
4,1.0,98058,1820,299.0
4,2.0,98040,2360,957.5
3,1.0,98034,1120,343.0
3,2.0,98038,1646,307.5
5,2.0,98065,4210,937.5
3,1.0,98077,2480,610.0
3,1.0,98136,1590,720.0
4,1.5,98103,2130,610.0
3,1.0,98034,1650,434.5
2,1.0,98058,3090,602.5
4,2.0,98118,2180,607.01
3,1.0,98117,1800,610.0
4,2.0,98072,3720,828.5
3,1.0,98023,1100,199.99
3,1.0,98038,1530,294.0
4,2.0,98052,3010,789.5
3,2.0,98075,3500,797.0
5,2.0,98065,3100,539.95
4,1.0,98198,2000,284.95
4,1.0,98033,2290,776.5
4,1.0,98034,2400,525.0
3,2.0,98092,1850,303.0
3,2.0,98074,3680,722.08
3,1.0,98198,1060,140.0
3,1.0,98198,1060,235.0
3,1.5,98103,1610,440.0
3,1.5,98126,2330,605.0
2,1.0,98108,1210,380.0
4,1.0,98106,1530,352.0
4,1.0,98072,2270,420.0
4,2.0,98199,2590,1175.0
3,1.0,98004,1850,1375.0
3,1.5,98168,1500,300.0
4,2.0,98053,4740,1150.0
2,1.0,98136,1710,453.5
3,1.0,98177,1920,443.5
2,1.0,98155,1150,332.0
3,2.0,98075,2320,655.0
4,1.5,98115,1420,475.0
3,1.0,98045,1550,372.5
4,1.0,98144,2920,1050.0
3,1.0,98115,1620,500.0
6,1.5,98040,2300,900.0
3,1.0,98118,1070,327.5
3,1.0,98019,1790,390.0
2,2.0,98007,1510,451.101
4,1.5,98116,1340,455.0
4,2.0,98010,3350,650.0
3,2.0,98112,2500,895.0
4,1.0,98040,2350,800.0
4,2.0,98006,2550,703.77
3,1.0,98002,1320,249.95
2,1.0,98105,1270,512.0
5,1.0,98027,3480,780.0
3,2.0,98092,2820,336.0
3,1.5,98178,2110,285.0
3,1.0,98032,1100,229.9
4,1.5,98116,1920,667.5
4,1.0,98045,1890,378.0
3,2.0,98045,2530,454.0
4,2.0,98075,2550,537.5
3,1.5,98118,1550,425.0
3,1.0,98030,1760,290.0
3,1.0,98122,1270,349.5
3,2.0,98136,1250,370.0
3,1.0,98125,1620,549.5
2,1.0,98126,710,245.0
3,1.0,98010,1070,208.0
4,1.0,98032,2320,248.0
4,1.5,98042,5450,610.0
4,2.0,98155,1670,550.0
3,2.0,98045,3010,750.0
2,1.0,98055,1340,192.0
2,1.0,98112,790,169.317
4,2.5,98112,3400,1198.0
2,1.5,98112,1530,880.0
1,1.0,98133,930,210.0
3,1.0,98058,1540,180.5
4,2.0,98074,1990,540.0
3,1.0,98072,2300,520.0
3,1.0,98055,1220,177.5
3,1.0,98118,2380,415.0
4,1.0,98034,2020,495.0
3,1.0,98168,1890,325.0
2,1.0,98052,1330,440.0
3,1.0,98155,1490,411.0
5,2.0,98118,3550,810.0
5,1.0,98008,2040,561.75
4,1.0,98005,2380,835.1
3,1.0,98034,1780,450.0
3,2.0,98055,1650,238.0
3,1.0,98001,1510,299.0
2,1.0,98199,1100,570.0
3,2.0,98042,2190,340.0
2,1.5,98116,1760,450.0
4,1.0,98146,1800,272.75
4,2.0,98115,2000,520.0
3,1.0,98059,990,284.95
2,1.0,98188,1480,255.0
2,1.0,98168,1200,231.5
1,2.5,98014,3000,415.0
4,2.0,98001,3504,330.0
3,1.0,98028,1300,365.0
4,1.5,98198,1330,425.0
4,1.0,98108,1850,400.0
4,2.0,98023,2240,335.0
3,2.0,98144,1260,342.0
8,2.0,98122,2800,490.0
4,1.0,98059,1820,331.5
3,3.0,98074,1730,960.0
4,2.0,98053,3350,720.5
3,2.0,98126,3370,830.0
3,1.5,98116,1240,662.99
4,1.5,98030,2340,220.0
5,1.0,98118,1880,349.95
3,1.0,98109,1810,550.0
3,1.0,98106,2340,396.0
4,2.0,98103,2820,635.0
3,1.0,98133,1020,293.0
3,1.0,98058,2090,339.0
4,2.0,98030,1830,285.0
6,1.5,98103,2980,775.0
4,1.0,98002,1600,224.0
4,2.0,98144,4440,2250.0
3,1.0,98022,1200,165.05
3,1.5,98118,1230,275.0
5,1.0,98118,2930,445.0
3,1.0,98077,2370,510.0
4,2.0,98040,3040,1230.0
3,1.0,98155,1610,390.0
3,1.0,98028,2350,460.0
3,1.0,98005,2000,700.0
4,2.0,98034,3530,874.15
3,2.0,98155,2220,470.0
3,1.0,98033,2000,374.0
2,1.5,98070,1210,510.0
2,3.0,98107,1140,467.0
4,2.0,98028,2440,576.0
3,1.0,98001,1560,196.44
4,2.0,98077,3210,825.0
2,1.0,98034,930,281.0
3,3.0,98125,1782,326.0
3,1.0,98010,1740,340.0
5,1.0,98042,3690,440.0
4,2.0,98075,2930,749.0
4,1.5,98034,1230,340.0
3,2.0,98136,2000,561.0
3,1.0,98038,1520,270.0
2,1.0,98112,1040,600.0
4,1.0,98042,1120,219.9
3,2.0,98092,3020,617.0
3,2.0,98034,1820,469.0
3,1.0,98003,1370,229.0
4,2.5,98102,3130,1265.0
3,1.0,98155,1640,365.0
4,2.0,98001,2650,429.0
4,2.0,98019,2850,550.0
3,1.0,98166,1820,453.0
3,1.0,98023,1180,187.5
6,1.0,98133,1880,520.5
3,1.0,98031,1280,300.0
4,2.0,98115,3120,799.0
3,2.0,98038,2470,338.0
3,1.5,98122,1700,800.0
2,1.0,98136,1180,360.0
6,1.0,98177,2800,442.5
4,1.0,98022,1300,700.0
5,1.0,98040,3040,830.0
3,2.0,98011,1630,360.4
3,1.0,98056,1340,345.0
3,1.0,98059,1830,300.0
3,1.0,98056,1240,350.0
4,1.0,98038,2500,368.0
3,1.0,98023,1760,264.0
3,1.0,98038,2660,435.0
3,1.5,98055,2060,200.0
5,2.0,98117,2540,620.0
5,2.0,98040,4830,1679.0
3,1.0,98108,1400,337.0
4,2.0,98004,4280,1928.0
4,1.0,98075,2230,544.5
1,1.0,98116,680,252.0
4,2.0,98106,2340,445.0
3,2.0,98059,2070,379.5
4,1.0,98001,1910,189.95
3,1.5,98122,950,469.0
5,1.0,98077,2910,600.0
3,2.0,98059,2930,785.0
4,2.0,98042,2610,372.0
5,2.0,98056,3880,445.0
4,2.0,98027,3320,508.0
